brand_id,brand,t_hour,t_minute,ext_price
8008008,namelessnameless #8,19,2,2046.00
9004008,edu packmaxi #8,6,43,2045.94
2002001,exporticorp #4,19,15,2045.73
6006008,corpcorp #8,8,29,2045.53
7005006,scholarbrand #6,6,45,2045.52
8003007,edu packnameless #8,7,58,2045.49
6010006,univbrand #6,7,31,2045.16
6016006,corpbrand #6,7,54,2045.07
3002001,exportiunivamalg #15,17,15,2044.93
5003001,exportiexporti #2,19,40,2044.80
7009004,maxibrand #4,19,45,2044.80
7014009,importoimporto #2,18,59,2044.77
7014006,edu packnameless #6,8,45,2044.74
9002011,maxinameless #10,17,39,2044.67
6005005,edu packnameless #8,18,51,2044.56
7012005,edu packimporto #2,17,29,2044.40
2001002,amalgimporto #2,6,29,2044.29
10008009,corpcorp #8,9,35,2044.17
10007002,brandunivamalg #2,18,21,2044.16
7002009,amalgnameless #10,7,23,2044.08
4001001,corpnameless #8,9,41,2043.90
9015002,scholarunivamalg #2,18,52,2043.76
9001005,importoedu pack #2,17,10,2043.63
3002001,exportiunivamalg #15,9,7,2043.50
10004013,importoamalg #2,17,29,2043.36
10008013,importoamalg #2,17,48,2043.20
10009001,maxiunivamalg #1,9,43,2043.20
10008008,namelessunivamalg #8,9,58,2043.17
10013007,importoedu pack #2,17,55,2043.08
4001001,edu packexporti #2,8,46,2043.03
5001001,corpnameless #4,9,34,2042.82
10012001,importoamalgamalg #1,18,32,2042.82
7012010,importonameless #10,17,20,2042.62
2001001,importoimporto #2,18,1,2042.60
1002001,corpmaxi #4,18,5,2042.56
4002001,maxibrand #10,17,40,2042.50
6004001,scholarnameless #6,18,49,2042.40
6008002,namelesscorp #2,18,10,2042.25
7016008,corpnameless #8,17,31,2042.08
7008005,namelessmaxi #4,17,38,2042.04
6007002,brandcorp #2,19,37,2041.89
9016003,scholarcorp #8,8,2,2041.64
7011002,amalgnameless #2,18,31,2041.55
5004002,edu packscholar #2,9,43,2041.54
10003004,exportiunivamalg #4,18,12,2041.20
5002001,namelessnameless #2,6,38,2041.02
10009005,maxiunivamalg #5,8,25,2040.81
9009006,maximaxi #6,18,16,2040.64
10011012,importoimporto #2,18,26,2040.50
8013005,exportiimporto #2,9,1,2040.35
2004001,scholarnameless #8,19,34,2040.00
8003005,importounivamalg #10,18,26,2039.80
9008002,namelessmaxi #2,19,2,2039.76
9015002,scholarunivamalg #2,6,21,2039.73
10003002,corpunivamalg #4,9,30,2039.70
9015012,scholarunivamalg #12,17,54,2039.66
9014004,edu packunivamalg #4,9,51,2039.64
7005006,scholarbrand #6,9,39,2039.44
10005008,exportiexporti #2,19,1,2039.23
1002001,exportiunivamalg #10,7,6,2039.07
9012004,importounivamalg #4,19,50,2038.92
4003001,importoamalgamalg #11,19,33,2038.86
10008004,namelessunivamalg #4,19,21,2038.80
9003010,exportimaxi #10,19,45,2038.72
2001001,corpbrand #10,6,3,2038.68
2002001,amalgscholar #2,19,0,2038.20
7013004,exportinameless #4,9,31,2038.12
8004007,edu packamalg #2,17,8,2037.96
8005006,scholarnameless #6,19,23,2037.96
4002001,corpbrand #8,19,0,2037.91
8014005,edu packimporto #2,6,59,2037.65
10016011,importoexporti #2,18,17,2037.64
4001001,corpnameless #8,18,49,2037.60
6013003,namelessnameless #10,9,3,2037.54
null,importobrand #2,8,5,2037.41
2004001,importoscholar #2,17,33,2037.15
1002001,importounivamalg #1,9,50,2037.00
4004001,amalgexporti #2,9,24,2037.00
5004001,importounivamalg #9,8,48,2036.88
10008013,importoamalg #2,18,43,2036.85
4001001,exportiexporti #2,19,16,2036.72
5001001,edu packexporti #2,8,15,2036.65
3002001,univamalgamalg #6,18,10,2036.47
8005008,scholarnameless #8,8,37,2036.34
8005008,scholarnameless #8,17,37,2036.28
8014002,edu packmaxi #2,8,36,2036.25
8015009,amalgedu pack #2,18,3,2036.16
7013002,exportinameless #2,19,12,2036.11
10004015,edu packunivamalg #15,9,55,2036.00
6009008,maxicorp #8,17,1,2035.92
2004001,scholarnameless #8,18,16,2035.73
9016008,corpunivamalg #8,17,41,2035.73
10003011,exportiunivamalg #11,18,34,2035.53
9005008,scholarmaxi #8,17,49,2035.50
2004001,exportimaxi #8,17,36,2035.32
5002001,importoimporto #2,17,56,2035.22
8003009,exportiamalgamalg #5,19,28,2035.20
5003001,importoimporto #2,19,21,2034.96
1001001,importoamalg #2,8,29,2034.90
7009001,edu packexporti #2,17,33,2034.90
8010004,univmaxi #4,19,25,2034.82
9002009,edu packexporti #2,9,57,2034.79
4001001,importonameless #8,17,36,2034.63
7002004,importobrand #4,18,18,2034.56
7012007,exportischolar #2,8,15,2034.52
7016008,corpnameless #8,8,1,2034.50
7003004,exportibrand #4,9,9,2034.48
9016003,scholarcorp #8,9,46,2034.45
10001017,importoamalgamalg #1,9,13,2034.38
5003002,exportischolar #2,9,34,2034.33
9016008,corpunivamalg #8,19,6,2033.91
10004013,importoamalg #2,19,9,2033.91
9016005,amalgamalg #2,17,9,2033.55
9007011,importoexporti #2,17,21,2033.50
9008002,namelessmaxi #2,17,53,2033.46
7006004,null,18,24,2033.20
8001003,importoscholar #2,17,54,2033.20
5003001,importoedu pack #2,18,50,2033.09
1001001,namelessunivamalg #4,18,28,2033.00
6010002,univbrand #2,8,6,2032.98
6012008,importobrand #8,19,16,2032.96
6011001,edu packexporti #2,7,15,2032.92
5004001,importounivamalg #9,9,39,2032.86
7009009,exportibrand #10,6,41,2032.80
7001001,exportiedu pack #2,17,28,2032.78
1001001,brandnameless #8,8,37,2032.76
9006012,corpmaxi #12,9,40,2032.61
9008004,namelessmaxi #4,17,0,2032.40
3002001,univamalgamalg #6,19,7,2032.38
5002001,importocorp #4,19,17,2032.36
10007004,importoimporto #2,19,35,2032.28
3001001,scholarbrand #2,7,53,2032.20
10004015,edu packunivamalg #15,9,7,2032.02
7005004,scholarbrand #4,8,32,2031.96
10014001,edu packamalgamalg #1,19,0,2031.96
6003006,exporticorp #6,18,44,2031.74
3002001,namelessunivamalg #13,9,50,2031.50
2004001,exportimaxi #8,19,35,2031.12
2004001,edu packedu pack #2,17,12,2031.10
6014001,amalgscholar #2,19,34,2030.82
4004001,importoscholar #2,7,7,2030.72
8004007,edu packamalg #2,19,9,2030.72
10013011,exportiamalgamalg #11,8,10,2030.70
2001001,importoexporti #2,9,27,2030.43
2004001,corpmaxi #8,18,40,2030.40
4004001,scholarnameless #4,9,23,2030.40
3004002,edu packexporti #2,19,17,2030.37
2001001,importomaxi #10,17,5,2030.29
7001002,amalgbrand #2,8,37,2030.21
6015002,scholarbrand #2,17,10,2030.14
10009001,amalgamalg #2,18,59,2030.10
8010007,corpbrand #4,9,23,2030.04
5002001,amalgimporto #2,19,20,2029.75
8006010,corpnameless #10,18,58,2029.52
7003004,exportibrand #4,9,51,2029.44
8016005,namelessunivamalg #10,9,8,2029.28
10010006,univamalgamalg #6,18,7,2029.28
10004006,scholarcorp #2,18,22,2029.24
5002001,namelessnameless #2,9,7,2028.88
8011010,amalgmaxi #10,9,12,2028.84
10014008,importoscholar #2,9,21,2028.84
10015016,scholaramalgamalg #16,6,44,2028.74
10005008,exportiexporti #2,18,42,2028.60
1002001,namelessmaxi #12,8,56,2028.42
8013005,exportiimporto #2,19,23,2028.42
8009010,maxinameless #10,9,11,2028.40
7009010,maxibrand #10,8,9,2028.33
4001001,importobrand #2,8,20,2028.24
1001001,namelessunivamalg #4,18,59,2028.15
7006004,null,17,27,2028.14
9012004,importounivamalg #4,17,46,2028.00
7009005,amalgscholar #2,19,5,2027.86
2001001,scholarbrand #6,9,12,2027.70
8002006,importonameless #6,9,23,2027.64
9007008,brandmaxi #8,9,47,2027.58
5002001,exportiexporti #2,8,11,2027.50
9003010,exportimaxi #10,18,32,2027.50
3002001,edu packedu pack #2,8,7,2027.48
9007009,amalgscholar #2,17,38,2027.39
8011001,exportiexporti #2,17,27,2027.32
7012007,exportischolar #2,7,12,2027.25
8001009,edu packscholar #2,19,21,2027.02
2003001,amalgamalg #2,17,25,2026.80
5003001,amalgamalgamalg #3,7,54,2026.50
5001001,amalgbrand #8,9,22,2026.47
7007002,brandbrand #2,19,49,2026.40
9011008,amalgunivamalg #8,18,45,2026.27
4003001,importoamalg #2,8,37,2026.23
1001001,amalgamalg #2,19,6,2026.22
8005005,importonameless #6,18,57,2026.16
7010005,corpunivamalg #6,18,12,2026.12
10013004,corpnameless #8,17,10,2026.00
8008010,namelessnameless #10,8,5,2025.87
10006002,corpunivamalg #2,9,48,2025.75
2001001,amalgamalg #2,9,55,2025.74
6004007,edu packscholar #2,17,11,2025.72
10016003,corpamalgamalg #3,17,16,2025.61
3004001,corpamalgamalg #11,9,4,2025.54
8003002,exportinameless #2,17,24,2025.54
10003002,exportiunivamalg #2,7,43,2025.54
10006008,corpunivamalg #9,18,13,2025.54
10009013,maxiunivamalg #13,19,49,2025.54
1001002,amalgamalg #2,6,35,2025.40
5004001,amalgimporto #2,17,17,2025.36
9008005,corpunivamalg #6,19,13,2025.24
9015002,scholarunivamalg #2,17,51,2024.92
10006013,corpunivamalg #13,18,42,2024.82
10008002,maxiunivamalg #3,8,23,2024.64
2004001,edu packedu pack #2,6,26,2024.49
10004005,importounivamalg #6,7,58,2024.40
8016009,maxibrand #10,8,24,2024.27
3004001,corpcorp #2,7,7,2024.21
5002001,amalgmaxi #4,19,18,2024.19
5001001,amalgedu pack #2,19,32,2023.98
1001002,amalgamalg #2,7,41,2023.35
8011002,amalgmaxi #2,19,15,2023.25
10008013,importoamalg #2,8,31,2023.07
7008010,namelessbrand #10,17,48,2023.00
10005003,amalgscholar #2,8,55,2022.97
7012009,amalgamalg #2,18,10,2022.79
6010004,univbrand #4,18,56,2022.66
6003001,exportiimporto #2,9,55,2022.44
2004001,edu packcorp #8,17,4,2022.42
10007015,brandunivamalg #15,19,5,2022.42
4001002,amalgedu pack #2,7,29,2022.24
8004010,edu packnameless #10,17,53,2022.23
8010008,univmaxi #8,8,7,2021.98
10013011,exportiamalgamalg #11,17,46,2021.88
7013008,exportinameless #8,18,59,2021.87
5002002,importoscholar #2,9,3,2021.80
8008006,namelessnameless #6,9,59,2021.79
3003001,univamalgamalg #6,17,19,2021.60
7004006,edu packbrand #6,8,40,2021.50
10003011,exportiunivamalg #11,8,36,2021.32
1002001,corpmaxi #4,19,55,2021.25
4004001,exportinameless #8,19,15,2020.80
6015007,amalgimporto #2,6,12,2020.80
10008009,namelessunivamalg #9,6,17,2020.80
9010003,exportiexporti #2,17,34,2020.68
4001001,namelessunivamalg #15,17,34,2020.64
7002009,amalgnameless #10,18,20,2020.59
10013007,importoedu pack #2,18,35,2020.50
3004002,edu packexporti #2,7,29,2020.44
10003002,exportiunivamalg #2,9,52,2020.34
1004001,importoimporto #2,9,26,2020.32
1003001,amalgimporto #2,9,46,2020.20
2004001,brandcorp #4,19,7,2020.20
7014005,edu packscholar #2,19,58,2020.20
7008010,namelessbrand #10,17,15,2020.14
6006003,scholarmaxi #10,17,3,2019.95
9004003,amalgimporto #2,9,10,2019.77
6001008,amalgcorp #8,18,56,2019.71
4001002,amalgedu pack #2,8,31,2019.68
3001002,amalgexporti #2,6,48,2019.64
7006004,null,17,37,2019.60
7007008,brandbrand #8,17,31,2019.60
9016005,amalgamalg #2,9,49,2019.46
10003006,exportiunivamalg #6,7,40,2019.46
5002001,amalgexporti #2,7,45,2019.42
10013015,exportiamalg #2,19,1,2019.42
6013002,exportibrand #2,9,1,2019.05
7012005,edu packimporto #2,9,30,2018.90
8011001,exporticorp #2,17,32,2018.72
6013006,exportibrand #6,17,42,2018.60
8016009,maxibrand #10,17,32,2018.40
9011003,amalgnameless #4,18,42,2018.38
2001001,amalgexporti #2,18,23,2018.37
5001001,amalgimporto #2,17,13,2018.24
8002004,importonameless #4,18,12,2018.10
4004001,edu packscholar #2,19,45,2017.62
10011008,amalgamalgamalg #8,7,18,2017.56
1003001,edu packimporto #2,17,28,2017.38
8015007,exportischolar #2,18,59,2017.28
7008004,namelessbrand #4,17,29,2017.26
4001001,importobrand #2,18,57,2017.17
10013004,exportiamalgamalg #4,8,27,2016.87
10013002,exportiamalgamalg #2,17,45,2016.80
7003001,edu packbrand #2,19,29,2016.79
9001010,amalgmaxi #10,7,36,2016.70
8014007,namelessmaxi #10,8,56,2016.63
8002006,importonameless #6,18,28,2016.38
6016004,corpbrand #4,7,32,2016.20
10010013,univamalgamalg #13,18,26,2016.04
6001008,amalgcorp #8,18,31,2016.00
6012008,importobrand #8,6,34,2016.00
9005008,scholarmaxi #8,9,46,2015.66
9015012,scholarunivamalg #12,17,13,2015.35
6013003,namelessnameless #10,8,31,2015.13
8011007,importounivamalg #6,19,45,2014.76
1004001,importounivamalg #5,17,15,2014.74
8011006,amalgmaxi #6,19,4,2014.74
10016007,scholarnameless #4,7,28,2014.65
2001001,importomaxi #10,9,54,2014.50
8010004,univmaxi #4,7,9,2014.38
2002001,edu packimporto #2,7,9,2014.07
7003010,exportibrand #10,19,45,2013.92
6015006,scholarbrand #6,18,40,2013.84
3004001,exportischolar #2,17,44,2013.83
5004001,univmaxi #6,17,53,2013.83
6005008,scholarcorp #8,18,20,2013.75
8011007,importounivamalg #6,8,14,2013.69
4004002,edu packedu pack #2,7,30,2013.68
6014004,edu packbrand #4,19,30,2013.66
6014006,edu packbrand #6,8,24,2013.65
2004002,edu packimporto #2,7,22,2013.53
7012009,amalgamalg #2,7,11,2013.48
9005012,scholarmaxi #12,18,21,2013.48
2002002,importoimporto #2,9,31,2013.12
7009005,amalgscholar #2,8,41,2013.12
10011006,amalgamalgamalg #6,18,37,2013.10
7013002,exportinameless #2,8,22,2013.09
8011004,amalgmaxi #4,17,20,2012.97
4002002,importoedu pack #2,18,50,2012.90
8015006,scholarmaxi #6,19,42,2012.68
10015001,scholaramalgamalg #1,9,47,2012.64
8007004,brandnameless #4,17,20,2012.50
8013007,edu packamalg #2,17,49,2012.50
4001001,corpnameless #8,9,17,2012.29
1001001,amalgunivamalg #13,17,52,2012.28
6006006,corpcorp #6,17,6,2012.22
10008002,maxiunivamalg #3,19,9,2012.04
10014008,importoscholar #2,19,27,2011.84
6010002,univbrand #2,19,42,2011.80
5004002,edu packscholar #2,19,0,2011.76
4001001,edu packimporto #2,6,42,2011.73
10016011,importoexporti #2,17,57,2011.68
8009004,maxinameless #4,19,2,2011.66
6013006,exportibrand #6,17,4,2011.44
6001006,amalgcorp #6,19,45,2011.40
2002001,brandbrand #2,18,19,2011.12
1002002,importoamalg #2,8,42,2010.98
8014006,edu packmaxi #6,9,18,2010.96
9013002,exportiunivamalg #2,9,27,2010.96
6005005,edu packcorp #6,17,36,2010.70
10003004,exportiunivamalg #4,19,35,2010.69
5001001,scholarmaxi #12,17,45,2010.66
7007006,brandbrand #6,19,41,2010.66
9016002,corpunivamalg #2,9,54,2010.60
5002001,exporticorp #2,19,40,2010.58
7015003,amalgexporti #2,19,15,2010.58
6015004,scholarbrand #4,9,8,2010.57
2002001,amalgamalg #2,9,48,2010.45
2003001,amalgamalg #2,18,40,2010.25
6014004,edu packbrand #4,9,40,2010.00
1002001,corpcorp #6,17,33,2009.97
10016016,corpamalgamalg #16,9,50,2009.97
9008005,amalgedu pack #2,18,5,2009.84
10004006,scholarcorp #2,17,24,2009.74
4001001,corpmaxi #4,19,51,2009.69
10008015,namelessunivamalg #15,17,7,2009.49
7001008,amalgbrand #8,8,14,2009.40
4004001,amalgunivamalg #10,18,11,2009.25
6007005,importoimporto #2,19,42,2009.25
5001001,amalgscholar #2,18,27,2009.04
9003008,exportimaxi #8,19,5,2009.00
10013015,exportiamalgamalg #15,9,7,2008.80
4004001,maximaxi #12,18,59,2008.58
5002002,importoscholar #2,7,56,2008.50
5004001,amalgedu pack #2,9,52,2008.32
10003001,exportiunivamalg #1,17,35,2008.32
7003001,edu packbrand #2,7,16,2008.18
7013002,exportinameless #2,17,8,2008.02
9001003,edu packexporti #2,8,26,2008.00
1003001,maxiunivamalg #17,18,52,2007.90
4001001,edu packexporti #2,19,24,2007.90
5001001,amalgimporto #2,18,33,2007.90
6013006,exportibrand #6,18,6,2007.90
8009010,maxinameless #10,8,12,2007.77
5004001,amalgedu pack #2,6,6,2007.72
7003005,exportiedu pack #2,17,44,2007.50
6010004,univbrand #4,8,14,2007.45
1001001,namelessunivamalg #4,17,53,2007.24
8008009,amalgmaxi #4,8,31,2007.18
9003008,exportimaxi #8,8,11,2007.16
7002010,importobrand #10,17,0,2007.00
4002001,exportiamalg #2,17,32,2006.94
10010009,univamalgamalg #9,18,26,2006.94
1001001,importomaxi #4,9,56,2006.76
10016007,scholarnameless #4,19,3,2006.51
1003001,exportiedu pack #2,18,49,2006.40
2002002,importoimporto #2,6,14,2006.40
6013007,exportiedu pack #2,18,9,2006.38
5001001,amalgscholar #2,8,15,2005.92
7001002,amalgbrand #2,8,41,2005.92
9009004,maximaxi #4,9,5,2005.92
5002001,exportibrand #8,18,24,2005.90
7006009,edu packexporti #2,6,16,2005.76
2004001,edu packunivamalg #8,18,55,2005.64
9016005,amalgamalg #2,19,28,2005.60
4001001,corpmaxi #4,17,26,2005.31
3001001,maxibrand #8,17,34,2005.14
10016016,exportischolar #2,9,57,2005.14
7002006,importobrand #6,9,22,2005.08
10010013,univamalgamalg #13,18,15,2005.07
2004001,scholarnameless #8,19,40,2004.99
10016016,corpamalgamalg #16,8,15,2004.98
7010007,edu packnameless #8,17,2,2004.90
8007010,brandnameless #10,18,48,2004.75
5003001,edu packexporti #2,17,11,2004.66
10002004,importounivamalg #4,19,38,2004.66
8012004,importomaxi #4,17,17,2004.60
8016009,maxibrand #10,19,28,2004.60
9001010,amalgmaxi #10,9,46,2004.50
9012005,univbrand #2,8,7,2004.49
9001008,amalgmaxi #8,18,49,2004.48
7014002,edu packnameless #2,9,31,2004.34
9011008,amalgunivamalg #8,19,28,2004.30
9006002,corpmaxi #2,18,40,2004.29
1003001,amalgimporto #2,18,34,2004.10
7006007,edu packamalg #2,18,12,2004.00
4002001,corpbrand #8,17,7,2003.92
6001006,amalgcorp #6,19,24,2003.85
7010010,univnameless #10,19,20,2003.76
10004011,edu packunivamalg #11,19,29,2003.28
1001001,edu packexporti #2,19,33,2003.25
6013004,exportibrand #4,9,6,2003.10
10003002,exportiunivamalg #2,9,53,2002.98
9006006,corpmaxi #6,18,56,2002.80
9016008,corpunivamalg #8,8,47,2002.80
3002002,importoexporti #2,7,30,2002.78
8010005,exportischolar #2,7,26,2002.68
7004010,edu packbrand #10,9,56,2002.50
9008002,namelessmaxi #2,8,15,2002.40
5002001,edu packmaxi #2,19,48,2002.29
4002001,exportiimporto #2,9,11,2002.20
4004002,edu packedu pack #2,7,21,2002.08
7016008,corpnameless #8,17,50,2002.00
9010012,univunivamalg #12,19,3,2001.93
7012006,importonameless #6,17,11,2001.87
10003011,exportiunivamalg #11,7,8,2001.87
4003001,importoamalg #2,7,51,2001.86
9002003,namelessmaxi #4,18,19,2001.86
7009007,maxicorp #4,17,58,2001.78
8013008,exportimaxi #8,19,10,2001.78
10007004,brandunivamalg #4,19,33,2001.72
7004002,edu packbrand #2,17,42,2001.67
7011008,amalgnameless #8,7,29,2001.58
8016010,corpmaxi #10,7,28,2001.44
9002003,importoexporti #2,18,0,2001.24
7014003,edu packcorp #2,9,24,2001.23
6015008,scholarbrand #8,9,50,2001.00
10011009,amalgamalgamalg #9,18,25,2000.89
5001001,maxicorp #4,17,45,2000.39
9016005,edu packunivamalg #6,8,55,2000.24
10011008,amalgamalgamalg #8,6,19,1999.89
7003005,exportiedu pack #2,18,31,1999.81
6005001,importomaxi #6,17,50,1999.62
8003009,exportiamalgamalg #5,18,19,1999.50
8006008,corpnameless #8,17,57,1999.47
6001007,importoedu pack #2,8,2,1999.27
8011001,exporticorp #2,19,27,1999.18
10004006,scholarcorp #2,17,37,1999.14
4004001,exportiedu pack #2,8,29,1999.08
9002008,importomaxi #8,8,7,1998.94
2004001,brandmaxi #10,17,44,1998.91
3001002,amalgexporti #2,6,11,1998.88
9002009,edu packexporti #2,6,7,1998.81
6005002,scholarcorp #2,7,24,1998.74
3004001,maxibrand #8,17,39,1998.70
8009008,maxinameless #8,19,48,1998.70
5002001,importoimporto #2,9,12,1998.48
8005002,scholarnameless #2,19,31,1998.48
7011007,exportischolar #2,9,41,1998.35
10003011,exportiunivamalg #11,8,24,1998.33
7003005,exportiedu pack #2,18,9,1998.24
5001001,amalgscholar #2,17,51,1998.20
4004001,maximaxi #12,17,2,1997.74
4001002,amalgedu pack #2,8,9,1997.55
10004015,edu packscholar #2,18,25,1997.52
6014004,edu packbrand #4,8,38,1997.32
8003004,exportinameless #4,17,26,1997.00
1001001,importoamalg #2,18,49,1996.94
3001002,amalgexporti #2,7,48,1996.76
7015010,scholarnameless #10,18,5,1996.75
7002010,importobrand #10,9,38,1996.71
9011010,amalgunivamalg #10,19,8,1996.71
9003008,exportimaxi #8,19,11,1996.58
5004001,importounivamalg #9,17,50,1996.56
8015006,scholarmaxi #6,17,52,1996.54
10012016,amalgimporto #2,9,21,1996.40
10014014,edu packamalgamalg #14,9,4,1996.02
3002001,namelessunivamalg #13,18,42,1996.00
7003002,exportibrand #2,19,13,1995.78
9009004,maximaxi #4,19,28,1995.75
7010010,univnameless #10,8,45,1995.48
6009001,amalgamalgamalg #16,18,24,1995.47
1001001,edu packnameless #8,8,59,1995.38
9006004,corpmaxi #4,19,5,1995.30
7013010,exportinameless #10,19,36,1995.26
3001002,amalgexporti #2,8,39,1995.20
5001001,amalgimporto #2,18,47,1995.20
5001001,maxicorp #4,19,29,1995.15
9014003,scholarunivamalg #9,17,34,1995.12
10013014,exportiamalgamalg #14,18,52,1995.12
7008007,edu packmaxi #4,18,42,1995.00
10011013,amalgunivamalg #6,19,28,1994.85
10015012,scholaramalgamalg #12,9,56,1994.84
10014008,importoscholar #2,6,49,1994.79
2003001,brandmaxi #12,18,56,1994.45
5001001,amalgimporto #2,18,32,1994.40
6014008,edu packbrand #8,19,47,1994.40
6011008,amalgbrand #8,17,1,1993.80
5004001,edu packnameless #4,8,45,1993.76
7013002,exportinameless #2,18,56,1993.41
9014004,edu packunivamalg #4,9,20,1993.28
3004001,exportischolar #2,9,32,1993.20
8011002,amalgmaxi #2,6,7,1992.90
9008004,namelessmaxi #4,18,8,1992.87
3003001,importoimporto #2,18,40,1992.80
3001001,importoimporto #2,8,2,1992.71
7012001,scholarcorp #6,9,59,1992.58
8012001,amalgexporti #2,19,8,1992.40
4003001,exportiexporti #2,19,21,1992.15
4003002,exportiedu pack #2,6,31,1992.08
2004001,edu packunivamalg #8,19,25,1991.96
10014003,edu packamalgamalg #3,19,0,1991.79
10016016,exportischolar #2,17,50,1991.77
8013008,exportimaxi #8,19,6,1991.75
5002001,amalgamalg #2,17,7,1991.52
2004001,amalgexporti #2,19,11,1991.40
2001001,exportiamalg #2,9,40,1991.37
4004001,amalgexporti #2,18,29,1991.22
9009004,maximaxi #4,19,20,1991.14
10010012,univamalgamalg #12,9,10,1991.04
2004001,importoexporti #2,8,35,1990.96
2004001,edu packunivamalg #8,8,10,1990.88
10005005,scholarunivamalg #5,17,24,1990.82
10012002,importounivamalg #3,18,39,1990.80
5003001,exportiamalgamalg #12,9,27,1990.56
5002001,importoedu pack #2,17,41,1990.45
8010004,univmaxi #4,18,53,1990.17
3004001,edu packbrand #2,9,31,1989.90
8015007,exportischolar #2,19,20,1989.90
